,OBJECTID,NOMBRE,PROPIEDAD,TIPO,MEDIO_GENE,COMBUSTIBL,POTENCIAMW,UNIDADES,RCA,SIST_ELECT,ESTADO,F_OPERACIO,COORD_ESTE,COORD_NORT,HUSO,DATUM,REGION,PROVINCIA,COMUNA,FUENTE_BAS,FECH_CREA,FECH_ACT,ID_GE_SOLAR,geometry
175,1708,PFV PAINE,PAINE ENERGY SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,096/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/24/2021 8:00 p. m.,502799,7513902,19 SUR,WGS 1984,ANTOFAGASTA,EL LOA,CALAMA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,365,POINT (-68.97279062099994 -22.481264354332634)
176,1709,GR PEUMO,GR CIPRES SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.0,0,004/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/28/2021 9:00 p. m.,304508,6189574,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,SAN VICENTE,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,368,POINT (-71.12717872199994 -34.416825420119814)
177,1710,SANTA ADRIANA,PARQUE FOTOVOLTAICO SANTA ADRIANA SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/5/2019 8:00 p. m.,317280,6270160,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,TALAGANTE,TALAGANTE,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,369,POINT (-70.97138688699994 -33.69280624112868)
178,1711,SANTA CLARA,IMPULSO SOLAR LAS LLOYSAS SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.73,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/4/2019 8:00 p. m.,268387,6611162,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,370,POINT (-71.41599706899996 -30.60972168317258)
179,1712,SANTA FE,PARQUE SOLAR SANTA FE SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.999,0,003/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/5/2020 9:00 p. m.,254447,6054429,19 SUR,WGS 1984,MAULE,LINARES,VILLA ALEGRE,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,371,POINT (-71.71134311799995 -35.62345521610634)
180,1713,SANTA ISABEL ETAPA I,TSGF SPA.,FOTOVOLTAICO, ,NO APLICA,165.79,0,336/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/15/2021 8:00 p. m.,438816,7560916,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,372,POINT (-69.59297166399995 -22.05545536934263)
181,1714,SANTA JULIA,SPV P4 S.A.,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/16/2016 9:00 p. m.,301904,6424248,19 SUR,WGS 1984,VALPARAISO,PETORCA,PETORCA,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,373,POINT (-71.10394527999995 -32.30107070614729)
182,1715,SANTA LAURA,PARQUE SOLAR SANTA LAURA SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.97,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/16/2018 9:00 p. m.,309027,6413751,19 SUR,WGS 1984,VALPARAISO,PETORCA,CABILDO,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,374,POINT (-71.03044840299998 -32.39694586814596)
183,1716,SANTIAGO SOLAR,SANTIAGO SOLAR S.A.,FOTOVOLTAICO, ,NO APLICA,90.83,0,310/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/30/2018 9:00 p. m.,326226,6338536,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,377,POINT (-70.86172432299998 -33.07789826713666)
184,1717,SANTUARIO SOLAR,SOLAR E SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9871,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/16/2017 9:00 p. m.,342075,6359441,19 SUR,WGS 1984,VALPARAISO,LOS ANDES,LOS ANDES,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,378,POINT (-70.68840079499995 -32.891828587139116)
185,1718,SDGX01,ENGIE,FOTOVOLTAICO,PMG,NO APLICA,1.25,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/7/2013 8:00 p. m.,298624,6654191,19 SUR,WGS 1984,COQUIMBO,ELQUI,ANDACOLLO,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,379,POINT (-71.09248138299995 -30.227162853178708)
186,1719,SOL DE LILA,ENEL GREEN POWER DEL SUR SPA,FOTOVOLTAICO, ,NO APLICA,149.23,0,143/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/31/2022 8:00 p. m.,543207,7342036,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,382,POINT (-68.575092312 -24.033168403297502)
187,1720,SOL DE LOS ANDES,AUSTRIANSOLAR CHILE UNO SPA,FOTOVOLTAICO, ,NO APLICA,81.34,0,115/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/30/2022 9:00 p. m.,407821,7088744,19 SUR,WGS 1984,ATACAMA,CHANARAL,DIEGO DE ALMAGRO,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,383,POINT (-69.92355276399996 -26.31823024124954)
188,1721,SOL DE SEPTIEMBRE,SOL DE SEPTIEMBRE SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.97,0,247/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/9/2020 8:00 p. m.,326502,6313873,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,LAMPA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,384,POINT (-70.86347245999997 -33.300287465133714)
189,1722,SOL DEL DESIERTO,PARQUE SOLAR FOTOVOLTAICO SOL DEL DESIERTO SPA,FOTOVOLTAICO, ,NO APLICA,225.51,0,167/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/27/2022 9:00 p. m.,442061,7544862,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,388,POINT (-69.56209852699993 -22.200597953339194)
190,1723,SOL DEL NORTE,SOLAR E SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9393,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/4/2015 9:00 p. m.,337664,6675581,19 SUR,WGS 1984,COQUIMBO,ELQUI,VICUNA,COMISION NACIONAL DE ENERGIA,12/30/2015 9:00 p. m.,6/29/2023 8:00 p. m.,390,POINT (-70.68370578999998 -30.04006352218177)
191,1724,ALTOS DEL PAICO,SUN ENERGREEN SA,FOTOVOLTAICO,PMGD,NO APLICA,2.05,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/31/2016 9:00 p. m.,309536,6274484,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,TALAGANTE,EL MONTE,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,393,POINT (-71.05396467199995 -33.65247041212919)
192,1725,ANTAY,GENPAC,FOTOVOLTAICO,PMG,NO APLICA,9.0,0,106/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/2/2017 9:00 p. m.,363631,6958058,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,394,POINT (-70.38048721899997 -27.49428218522668)
193,1726,CHUCHINI,SPV P4,FOTOVOLTAICO,PMGD,NO APLICA,2.88,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/8/2016 8:00 p. m.,303084,6485747,19 SUR,WGS 1984,COQUIMBO,CHOAPA,SALAMANCA,COMISION NACIONAL DE ENERGIA,3/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,395,POINT (-71.07885447499996 -31.74681715815524)
194,1727,SOLAR DIEGO DE ALMAGRO,ENEL GREEN POWER CHILE,FOTOVOLTAICO, ,NO APLICA,31.914,0,127/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/10/2014 9:00 p. m.,398241,7081948,19 SUR,WGS 1984,ATACAMA,CHANARAL,DIEGO DE ALMAGRO,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,396,POINT (-70.02006237699999 -26.378934176248297)
195,1728,EL AGUILA,ENGIE,FOTOVOLTAICO,PMG,NO APLICA,2.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/3/2018 9:00 p. m.,406365,7960300,19 SUR,WGS 1984,ARICA Y PARINACOTA,ARICA,ARICA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,398,POINT (-69.88672006099995 -18.445460813432977)
196,1729,EL ROMERO,ACCIONA ENERGIA CHILE S.A.,FOTOVOLTAICO, ,NO APLICA,196.0,0,052/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/2/2017 9:00 p. m.,314346,6778380,19 SUR,WGS 1984,ATACAMA,HUASCO,VALLENAR,COMISION NACIONAL DE ENERGIA,6/29/2017 8:00 p. m.,6/29/2023 8:00 p. m.,399,POINT (-70.90792703899996 -29.109486537197416)
197,1730,ESPERANZA,RTS ENERGY,FOTOVOLTAICO,PMG,NO APLICA,2.8656,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/19/2013 9:00 p. m.,437354,7091674,19 SUR,WGS 1984,ATACAMA,CHANARAL,DIEGO DE ALMAGRO,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,400,POINT (-69.62753306899998 -26.293375931250004)
198,1731,SOLAR ESPERANZA II,GR ARAUCARIA SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.99,0,045/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/29/2016 9:00 p. m.,266258,6197524,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CARDENAL CARO,MARCHIHUE,COMISION NACIONAL DE ENERGIA,3/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,401,POINT (-71.54088586399996 -34.337257038120775)
199,1732,HORMIGA,HORMIGA SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.541,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/26/2016 9:00 p. m.,338781,6378884,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,SAN FELIPE,COMISION NACIONAL DE ENERGIA,3/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,402,POINT (-70.72022302499994 -32.71603893614152)
200,1733,HORNITOS,DON ALFONSO SPA,FOTOVOLTAICO,PMGD,NO APLICA,0.3214,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/9/2013 8:00 p. m.,382588,6931619,19 SUR,WGS 1984,ATACAMA,COPIAPO,TIERRA AMARILLA,COMISION NACIONAL DE ENERGIA,4/29/2015 9:00 p. m.,6/29/2023 8:00 p. m.,403,POINT (-70.19119772799998 -27.73468780022215)
201,1734,JAMA,PLANTA SOLAR SAN PEDRO III SPA,FOTOVOLTAICO, ,NO APLICA,51.0,0,317/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/13/2015 9:00 p. m.,530898,7502272,19 SUR,WGS 1984,ANTOFAGASTA,EL LOA,CALAMA,COMISION NACIONAL DE ENERGIA,3/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,404,POINT (-68.69941150099999 -22.586050557330186)
202,1735,JAVIERA,JAVIERA SPA,FOTOVOLTAICO, ,NO APLICA,63.3,0,045/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/18/2015 9:00 p. m.,378141,7090103,19 SUR,WGS 1984,ATACAMA,CHANARAL,CHANARAL,COMISION NACIONAL DE ENERGIA,9/29/2015 9:00 p. m.,6/29/2023 8:00 p. m.,406,POINT (-70.22074430299995 -26.303738697249813)
203,1736,SOLAR LA SILLA,ENEL GREEN POWER CHILE,FOTOVOLTAICO,PMG,NO APLICA,1.53,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/11/2016 8:00 p. m.,330494,6767337,19 SUR,WGS 1984,COQUIMBO,ELQUI,LA HIGUERA,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,407,POINT (-70.74372680999994 -29.211369755195694)
204,1737,LAS TERRAZAS (ATACAMA),ENERGIA ATACAMA S.A.,FOTOVOLTAICO,PMGD,NO APLICA,2.99,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/27/2014 8:00 p. m.,367713,6943227,19 SUR,WGS 1984,ATACAMA,COPIAPO,TIERRA AMARILLA,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,408,POINT (-70.34079933199996 -27.628541512224153)
205,1738,LLANO DE LLAMPOS,AMANECER SOLAR SPA,FOTOVOLTAICO, ,NO APLICA,101.02,0,119/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/29/2014 8:00 p. m.,383921,7000014,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,409,POINT (-70.17114340099994 -27.117460621233853)
206,1739,LOMA LOS COLORADOS,KDM ENERGIA S.A.,FOTOVOLTAICO,PMG,NO APLICA,0.764,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/26/2010 9:00 p. m.,331787,6352618,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,410,POINT (-70.79959099299998 -32.95181176913832)
207,1740,NILHUE,GESTEL INGENIERIA LTDA.,FOTOVOLTAICO,PMGD,NO APLICA,1.1,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/30/2016 9:00 p. m.,319454,6379160,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,CATEMU,COMISION NACIONAL DE ENERGIA,3/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,411,POINT (-70.92629529399996 -32.71055263614162)
208,1741,PAMA,PSF PAMA S.A.,FOTOVOLTAICO,PMGD,NO APLICA,1.99,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/18/2014 8:00 p. m.,306502,6547012,19 SUR,WGS 1984,COQUIMBO,LIMARI,COMBARBALA,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,412,POINT (-71.03082312299995 -31.19498379716349)
209,1742,LOMAS COLORADAS,PSF LOMAS COLORADAS S.A.,FOTOVOLTAICO,PMGD,NO APLICA,1.99,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/18/2014 8:00 p. m.,307273,6547980,19 SUR,WGS 1984,COQUIMBO,LIMARI,COMBARBALA,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,413,POINT (-71.02254980499998 -31.1863824701636)
210,1743,SOLAR SAN ANDRES,SAN ANDRES SPA,FOTOVOLTAICO, ,NO APLICA,50.6,0,186/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/29/2014 8:00 p. m.,389995,6984918,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,415,POINT (-70.11122075299994 -27.254224519231272)
211,1744,SANTA CECILIA,COMMONPLACE ENERGY S.A.,FOTOVOLTAICO,PMGD,NO APLICA,2.9452,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/14/2013 9:00 p. m.,313828,6777519,19 SUR,WGS 1984,ATACAMA,HUASCO,VALLENAR,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,416,POINT (-70.91339171899995 -29.117177585197332)
212,1745,TECHOS ALTAMIRA,EERM ENERGIAS DEL FUTURO S.A.,FOTOVOLTAICO,PMGD,NO APLICA,0.15,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/27/2014 9:00 p. m.,357100,6294539,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,SANTIAGO,PENALOLEN,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,419,POINT (-70.53801304899997 -33.47910698813138)
213,1746,LA HUAYCA II,SPS LA HUAYCA S.A.,FOTOVOLTAICO, ,NO APLICA,25.05,0,099/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/3/2018 8:00 p. m.,444301,7738125,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,421,POINT (-69.53401235799998 -20.454560652381474)
214,1747,SUNHUNTER,SUNHUNTER SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,075/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/9/2022 8:00 p. m.,287226,6619091,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,422,POINT (-71.21798507799997 -30.541726633173646)
215,1748,TALHUEN,REDEN TALHUEN SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/31/2018 8:00 p. m.,283899,6616982,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,424,POINT (-71.25308317099996 -30.56014812017335)
216,1749,TAMAYA SOLAR,"ENGIE ENERGIA
CHILE S.A.",FOTOVOLTAICO, ,NO APLICA,112.89,0,065/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/13/2022 9:00 p. m.,387609,7547728,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,TOCOPILLA,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,438,POINT (-70.09011252499994 -22.172030033339865)
217,1750,TAMBO REAL,GENERADORA ELECTRICA KALTEMP LTDA.,FOTOVOLTAICO,PMGD,NO APLICA,2.9264,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/5/2012 9:00 p. m.,329339,6674517,19 SUR,WGS 1984,COQUIMBO,ELQUI,VICUNA,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,439,POINT (-70.77018754199997 -30.04852768418163)
218,1751,TILTIL SOLAR,TILTIL SOLAR,FOTOVOLTAICO,PMGD,NO APLICA,2.48,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/18/2016 8:00 p. m.,329893,6351949,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,446,POINT (-70.81996840199997 -32.95754991813826)
219,1752,TRICAHUE II,TRICAHUE SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.98115,0,005/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/30/2019 9:00 p. m.,332413,6196754,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RENGO,COMISION NACIONAL DE ENERGIA,7/30/2017 8:00 p. m.,6/29/2023 8:00 p. m.,449,POINT (-70.82228358399993 -34.35700997712055)
220,1753,URIBE SOLAR,FOTOVOLTAICA NORTE GRANDE 5 SPA,FOTOVOLTAICO, ,NO APLICA,52.75,0,261/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/29/2017 9:00 p. m.,375836,7393762,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,COMISION NACIONAL DE ENERGIA,3/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,450,POINT (-70.21660501799994 -23.561781195307944)
221,1754,USYA,ACCIONA ENERGIA CHILE,FOTOVOLTAICO, ,NO APLICA,55.0,0,045/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/6/2020 9:00 p. m.,515770,7513369,19 SUR,WGS 1984,ANTOFAGASTA,EL LOA,CALAMA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,451,POINT (-68.84669304099998 -22.48600889233253)
222,1755,VALLE DE LA LUNA II,CVE CHILE SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9898,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/8/2017 9:00 p. m.,325830,6317025,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,LAMPA,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,452,POINT (-70.87008043699996 -33.271763312134105)
223,1756,VALLE DEL SOL (MODIFICACION),ENEL GREEN POWER CHILE LIMITADA,FOTOVOLTAICO, ,NO APLICA,149.619,0,220/2020,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/16/2023 8:00 p. m.,440463,7530177,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,453,POINT (-69.57814574499997 -22.333205211336065)
224,1757,VALLE ESCONDIDO,AR VALLE ESCONDIDO SPA,FOTOVOLTAICO, ,NO APLICA,106.23,0,084/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/20/2022 9:00 p. m.,374498,6923314,19 SUR,WGS 1984,ATACAMA,COPIAPO,TIERRA AMARILLA,COMISION NACIONAL DE ENERGIA,3/30/2019 9:00 p. m.,6/29/2023 8:00 p. m.,454,POINT (-70.27413147399996 -27.808912490220774)
225,1758,VALLE SOLAR ESTE II,SINERGIA SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.992,0,202/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/12/2019 9:00 p. m.,362381,6974010,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,456,POINT (-70.39133227299999 -27.35018331422943)
226,1759,VALLE SOLAR OESTE II,SOLAR BROTHERS SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.992,0,204/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/12/2019 9:00 p. m.,362149,6973930,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,7/26/2016 8:00 p. m.,6/29/2023 8:00 p. m.,457,POINT (-70.39368627599998 -27.350881966229384)
227,1760,VILLA ALEGRE,PARQUE SOLAR VILLA ALEGRE SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.999,0,061/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/30/2020 9:00 p. m.,255302,6047620,19 SUR,WGS 1984,MAULE,LINARES,VILLA ALEGRE,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,460,POINT (-71.70397949799997 -35.68499185410568)
228,1761,VILLA PRAT,VILLA PRAT ENERGY SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.96,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/21/2018 9:00 p. m.,260592,6111255,19 SUR,WGS 1984,MAULE,CURICO,SAGRADA FAMILIA,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,461,POINT (-71.62690827099993 -35.11311239211183)
229,1762,VITUCO 2B,VITUCO 2B SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.95,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/13/2019 8:00 p. m.,258424,6202452,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CARDENAL CARO,MARCHIHUE,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,462,POINT (-71.62458466899994 -34.291064641121366)
230,1763,NORTE CHICO,ACOTANGO DE VERANO SPA,FOTOVOLTAICO,PMGD,NO APLICA,1.9485,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/28/2019 8:00 p. m.,295750,6446530,19 SUR,WGS 1984,COQUIMBO,CHOAPA,LOS VILOS,COMISION NACIONAL DE ENERGIA,3/30/2019 9:00 p. m.,6/29/2023 8:00 p. m.,466,POINT (-71.16450300699995 -32.099091196150134)
231,1764,SAN ISIDRO,FOTOVOLTAICA SAN ISIDRO SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.7226,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/11/2019 9:00 p. m.,334457,6205316,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,REQUINOA,COMISION NACIONAL DE ENERGIA,3/30/2019 9:00 p. m.,6/29/2023 8:00 p. m.,467,POINT (-70.79842015099996 -34.280160982121444)
232,1765,LAS CODORNICES,PFV LAS CODORNICES SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.98,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/18/2019 8:00 p. m.,229506,5961701,19 SUR,WGS 1984,NUBLE,PUNILLA,SAN CARLOS,COMISION NACIONAL DE ENERGIA,3/30/2019 9:00 p. m.,6/29/2023 8:00 p. m.,468,POINT (-72.01813139599994 -36.451820501097984)
233,1766,RLA SOLAR,RLA SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.7,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/13/2019 9:00 p. m.,275711,6246167,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,COMISION NACIONAL DE ENERGIA,3/30/2019 9:00 p. m.,6/29/2023 8:00 p. m.,469,POINT (-71.42565593899997 -33.90104348912611)
