Fecha y Hora;Nombre Central;Generación Real (MWh)
16-10-2023 1:00;PFV ANDES SOLAR II-B;44
16-10-2023 2:00;PFV ANDES SOLAR II-B;1
16-10-2023 3:00;PFV ANDES SOLAR II-B;0
16-10-2023 4:00;PFV ANDES SOLAR II-B;0
16-10-2023 5:00;PFV ANDES SOLAR II-B;0
16-10-2023 6:00;PFV ANDES SOLAR II-B;0
16-10-2023 7:00;PFV ANDES SOLAR II-B;0
16-10-2023 8:00;PFV ANDES SOLAR II-B;0
16-10-2023 9:00;PFV ANDES SOLAR II-B;2
16-10-2023 10:00;PFV ANDES SOLAR II-B;3
16-10-2023 11:00;PFV ANDES SOLAR II-B;3
16-10-2023 12:00;PFV ANDES SOLAR II-B;3
16-10-2023 13:00;PFV ANDES SOLAR II-B;3
16-10-2023 14:00;PFV ANDES SOLAR II-B;12
16-10-2023 15:00;PFV ANDES SOLAR II-B;50
16-10-2023 16:00;PFV ANDES SOLAR II-B;36
16-10-2023 17:00;PFV ANDES SOLAR II-B;30
16-10-2023 18:00;PFV ANDES SOLAR II-B;30
16-10-2023 19:00;PFV ANDES SOLAR II-B;27
16-10-2023 20:00;PFV ANDES SOLAR II-B;84
16-10-2023 21:00;PFV ANDES SOLAR II-B;110
16-10-2023 22:00;PFV ANDES SOLAR II-B;110
16-10-2023 23:00;PFV ANDES SOLAR II-B;111
16-10-2023 23:59;PFV ANDES SOLAR II-B;90
17-10-2023 1:00;PFV ANDES SOLAR II-B;15
17-10-2023 2:00;PFV ANDES SOLAR II-B;5
17-10-2023 3:00;PFV ANDES SOLAR II-B;2
17-10-2023 4:00;PFV ANDES SOLAR II-B;1
17-10-2023 5:00;PFV ANDES SOLAR II-B;0
17-10-2023 6:00;PFV ANDES SOLAR II-B;0
17-10-2023 7:00;PFV ANDES SOLAR II-B;0
17-10-2023 8:00;PFV ANDES SOLAR II-B;0
17-10-2023 9:00;PFV ANDES SOLAR II-B;56
17-10-2023 10:00;PFV ANDES SOLAR II-B;35
17-10-2023 11:00;PFV ANDES SOLAR II-B;3
17-10-2023 12:00;PFV ANDES SOLAR II-B;3
17-10-2023 13:00;PFV ANDES SOLAR II-B;3
17-10-2023 14:00;PFV ANDES SOLAR II-B;3
17-10-2023 15:00;PFV ANDES SOLAR II-B;3
17-10-2023 16:00;PFV ANDES SOLAR II-B;3
17-10-2023 17:00;PFV ANDES SOLAR II-B;3
17-10-2023 18:00;PFV ANDES SOLAR II-B;5
17-10-2023 19:00;PFV ANDES SOLAR II-B;3
17-10-2023 20:00;PFV ANDES SOLAR II-B;99
17-10-2023 21:00;PFV ANDES SOLAR II-B;112
17-10-2023 22:00;PFV ANDES SOLAR II-B;112
17-10-2023 23:00;PFV ANDES SOLAR II-B;112
17-10-2023 23:59;PFV ANDES SOLAR II-B;77
18-10-2023 1:00;PFV ANDES SOLAR II-B;2
18-10-2023 2:00;PFV ANDES SOLAR II-B;2
18-10-2023 3:00;PFV ANDES SOLAR II-B;0
18-10-2023 4:00;PFV ANDES SOLAR II-B;0
18-10-2023 5:00;PFV ANDES SOLAR II-B;0
18-10-2023 6:00;PFV ANDES SOLAR II-B;0
18-10-2023 7:00;PFV ANDES SOLAR II-B;0
18-10-2023 8:00;PFV ANDES SOLAR II-B;0
18-10-2023 9:00;PFV ANDES SOLAR II-B;22
18-10-2023 10:00;PFV ANDES SOLAR II-B;66
18-10-2023 11:00;PFV ANDES SOLAR II-B;3
18-10-2023 12:00;PFV ANDES SOLAR II-B;3
18-10-2023 13:00;PFV ANDES SOLAR II-B;3
18-10-2023 14:00;PFV ANDES SOLAR II-B;3
18-10-2023 15:00;PFV ANDES SOLAR II-B;3
18-10-2023 16:00;PFV ANDES SOLAR II-B;3
18-10-2023 17:00;PFV ANDES SOLAR II-B;20
18-10-2023 18:00;PFV ANDES SOLAR II-B;20
18-10-2023 19:00;PFV ANDES SOLAR II-B;13
18-10-2023 20:00;PFV ANDES SOLAR II-B;3
18-10-2023 21:00;PFV ANDES SOLAR II-B;90
18-10-2023 22:00;PFV ANDES SOLAR II-B;112
18-10-2023 23:00;PFV ANDES SOLAR II-B;112
18-10-2023 23:59;PFV ANDES SOLAR II-B;112
19-10-2023 1:00;PFV ANDES SOLAR II-B;65
19-10-2023 2:00;PFV ANDES SOLAR II-B;3
19-10-2023 3:00;PFV ANDES SOLAR II-B;0
19-10-2023 4:00;PFV ANDES SOLAR II-B;0
19-10-2023 5:00;PFV ANDES SOLAR II-B;0
19-10-2023 6:00;PFV ANDES SOLAR II-B;0
19-10-2023 7:00;PFV ANDES SOLAR II-B;0
19-10-2023 8:00;PFV ANDES SOLAR II-B;0
19-10-2023 9:00;PFV ANDES SOLAR II-B;2
19-10-2023 10:00;PFV ANDES SOLAR II-B;3
19-10-2023 11:00;PFV ANDES SOLAR II-B;3
19-10-2023 12:00;PFV ANDES SOLAR II-B;3
19-10-2023 13:00;PFV ANDES SOLAR II-B;3
19-10-2023 14:00;PFV ANDES SOLAR II-B;3
19-10-2023 15:00;PFV ANDES SOLAR II-B;3
19-10-2023 16:00;PFV ANDES SOLAR II-B;4
19-10-2023 17:00;PFV ANDES SOLAR II-B;30
19-10-2023 18:00;PFV ANDES SOLAR II-B;30
19-10-2023 19:00;PFV ANDES SOLAR II-B;29
19-10-2023 20:00;PFV ANDES SOLAR II-B;7
19-10-2023 21:00;PFV ANDES SOLAR II-B;112
19-10-2023 22:00;PFV ANDES SOLAR II-B;112
19-10-2023 23:00;PFV ANDES SOLAR II-B;112
19-10-2023 23:59;PFV ANDES SOLAR II-B;112
20-10-2023 1:00;PFV ANDES SOLAR II-B;69
20-10-2023 2:00;PFV ANDES SOLAR II-B;4
20-10-2023 3:00;PFV ANDES SOLAR II-B;0
20-10-2023 4:00;PFV ANDES SOLAR II-B;0
20-10-2023 5:00;PFV ANDES SOLAR II-B;0
20-10-2023 6:00;PFV ANDES SOLAR II-B;0
20-10-2023 7:00;PFV ANDES SOLAR II-B;0
20-10-2023 8:00;PFV ANDES SOLAR II-B;0
20-10-2023 9:00;PFV ANDES SOLAR II-B;12
20-10-2023 10:00;PFV ANDES SOLAR II-B;3
20-10-2023 11:00;PFV ANDES SOLAR II-B;3
20-10-2023 12:00;PFV ANDES SOLAR II-B;3
20-10-2023 13:00;PFV ANDES SOLAR II-B;3
20-10-2023 14:00;PFV ANDES SOLAR II-B;3
20-10-2023 15:00;PFV ANDES SOLAR II-B;44
20-10-2023 16:00;PFV ANDES SOLAR II-B;50
20-10-2023 17:00;PFV ANDES SOLAR II-B;54
20-10-2023 18:00;PFV ANDES SOLAR II-B;50
20-10-2023 19:00;PFV ANDES SOLAR II-B;25
20-10-2023 20:00;PFV ANDES SOLAR II-B;92
20-10-2023 21:00;PFV ANDES SOLAR II-B;112
20-10-2023 22:00;PFV ANDES SOLAR II-B;112
20-10-2023 23:00;PFV ANDES SOLAR II-B;112
20-10-2023 23:59;PFV ANDES SOLAR II-B;109
21-10-2023 1:00;PFV ANDES SOLAR II-B;27
21-10-2023 2:00;PFV ANDES SOLAR II-B;0
21-10-2023 3:00;PFV ANDES SOLAR II-B;0
21-10-2023 4:00;PFV ANDES SOLAR II-B;0
21-10-2023 5:00;PFV ANDES SOLAR II-B;0
21-10-2023 6:00;PFV ANDES SOLAR II-B;0
21-10-2023 7:00;PFV ANDES SOLAR II-B;0
21-10-2023 8:00;PFV ANDES SOLAR II-B;0
21-10-2023 9:00;PFV ANDES SOLAR II-B;2
21-10-2023 10:00;PFV ANDES SOLAR II-B;3
21-10-2023 11:00;PFV ANDES SOLAR II-B;3
21-10-2023 12:00;PFV ANDES SOLAR II-B;3
21-10-2023 13:00;PFV ANDES SOLAR II-B;3
21-10-2023 14:00;PFV ANDES SOLAR II-B;3
21-10-2023 15:00;PFV ANDES SOLAR II-B;40
21-10-2023 16:00;PFV ANDES SOLAR II-B;85
21-10-2023 17:00;PFV ANDES SOLAR II-B;79
21-10-2023 18:00;PFV ANDES SOLAR II-B;75
21-10-2023 19:00;PFV ANDES SOLAR II-B;50
21-10-2023 20:00;PFV ANDES SOLAR II-B;62
21-10-2023 21:00;PFV ANDES SOLAR II-B;112
21-10-2023 22:00;PFV ANDES SOLAR II-B;112
21-10-2023 23:00;PFV ANDES SOLAR II-B;112
21-10-2023 23:59;PFV ANDES SOLAR II-B;111
22-10-2023 1:00;PFV ANDES SOLAR II-B;34
22-10-2023 2:00;PFV ANDES SOLAR II-B;1
22-10-2023 3:00;PFV ANDES SOLAR II-B;0
22-10-2023 4:00;PFV ANDES SOLAR II-B;0
22-10-2023 5:00;PFV ANDES SOLAR II-B;0
22-10-2023 6:00;PFV ANDES SOLAR II-B;0
22-10-2023 7:00;PFV ANDES SOLAR II-B;0
22-10-2023 8:00;PFV ANDES SOLAR II-B;0
22-10-2023 9:00;PFV ANDES SOLAR II-B;2
22-10-2023 10:00;PFV ANDES SOLAR II-B;3
22-10-2023 11:00;PFV ANDES SOLAR II-B;3
22-10-2023 12:00;PFV ANDES SOLAR II-B;3
22-10-2023 13:00;PFV ANDES SOLAR II-B;3
22-10-2023 14:00;PFV ANDES SOLAR II-B;3
22-10-2023 15:00;PFV ANDES SOLAR II-B;3
22-10-2023 16:00;PFV ANDES SOLAR II-B;3
22-10-2023 17:00;PFV ANDES SOLAR II-B;39
22-10-2023 18:00;PFV ANDES SOLAR II-B;27
22-10-2023 19:00;PFV ANDES SOLAR II-B;3
22-10-2023 20:00;PFV ANDES SOLAR II-B;106
22-10-2023 21:00;PFV ANDES SOLAR II-B;112
22-10-2023 22:00;PFV ANDES SOLAR II-B;112
22-10-2023 23:00;PFV ANDES SOLAR II-B;112
22-10-2023 23:59;PFV ANDES SOLAR II-B;85
23-10-2023 1:00;PFV ANDES SOLAR II-B;8
23-10-2023 2:00;PFV ANDES SOLAR II-B;2
23-10-2023 3:00;PFV ANDES SOLAR II-B;0
23-10-2023 4:00;PFV ANDES SOLAR II-B;0
23-10-2023 5:00;PFV ANDES SOLAR II-B;0
23-10-2023 6:00;PFV ANDES SOLAR II-B;0
23-10-2023 7:00;PFV ANDES SOLAR II-B;0
23-10-2023 8:00;PFV ANDES SOLAR II-B;0
23-10-2023 9:00;PFV ANDES SOLAR II-B;42
23-10-2023 10:00;PFV ANDES SOLAR II-B;3
23-10-2023 11:00;PFV ANDES SOLAR II-B;3
23-10-2023 12:00;PFV ANDES SOLAR II-B;3
23-10-2023 13:00;PFV ANDES SOLAR II-B;3
23-10-2023 14:00;PFV ANDES SOLAR II-B;3
23-10-2023 15:00;PFV ANDES SOLAR II-B;60
23-10-2023 16:00;PFV ANDES SOLAR II-B;86
23-10-2023 17:00;PFV ANDES SOLAR II-B;75
23-10-2023 18:00;PFV ANDES SOLAR II-B;69
23-10-2023 19:00;PFV ANDES SOLAR II-B;27
23-10-2023 20:00;PFV ANDES SOLAR II-B;3
23-10-2023 21:00;PFV ANDES SOLAR II-B;107
23-10-2023 22:00;PFV ANDES SOLAR II-B;112
23-10-2023 23:00;PFV ANDES SOLAR II-B;112
23-10-2023 23:59;PFV ANDES SOLAR II-B;112
24-10-2023 1:00;PFV ANDES SOLAR II-B;76
24-10-2023 2:00;PFV ANDES SOLAR II-B;3
24-10-2023 3:00;PFV ANDES SOLAR II-B;1
24-10-2023 4:00;PFV ANDES SOLAR II-B;0
24-10-2023 5:00;PFV ANDES SOLAR II-B;0
24-10-2023 6:00;PFV ANDES SOLAR II-B;0
24-10-2023 7:00;PFV ANDES SOLAR II-B;0
24-10-2023 8:00;PFV ANDES SOLAR II-B;0
24-10-2023 9:00;PFV ANDES SOLAR II-B;16
24-10-2023 10:00;PFV ANDES SOLAR II-B;3
24-10-2023 11:00;PFV ANDES SOLAR II-B;3
24-10-2023 12:00;PFV ANDES SOLAR II-B;3
24-10-2023 13:00;PFV ANDES SOLAR II-B;3
24-10-2023 14:00;PFV ANDES SOLAR II-B;39
24-10-2023 15:00;PFV ANDES SOLAR II-B;54
24-10-2023 16:00;PFV ANDES SOLAR II-B;53
24-10-2023 17:00;PFV ANDES SOLAR II-B;52
24-10-2023 18:00;PFV ANDES SOLAR II-B;51
24-10-2023 19:00;PFV ANDES SOLAR II-B;31
24-10-2023 20:00;PFV ANDES SOLAR II-B;41
24-10-2023 21:00;PFV ANDES SOLAR II-B;112
24-10-2023 22:00;PFV ANDES SOLAR II-B;112
24-10-2023 23:00;PFV ANDES SOLAR II-B;112
24-10-2023 23:59;PFV ANDES SOLAR II-B;112
25-10-2023 1:00;PFV ANDES SOLAR II-B;52
25-10-2023 2:00;PFV ANDES SOLAR II-B;1
25-10-2023 3:00;PFV ANDES SOLAR II-B;0
25-10-2023 4:00;PFV ANDES SOLAR II-B;0
25-10-2023 5:00;PFV ANDES SOLAR II-B;0
25-10-2023 6:00;PFV ANDES SOLAR II-B;0
25-10-2023 7:00;PFV ANDES SOLAR II-B;0
25-10-2023 8:00;PFV ANDES SOLAR II-B;0
25-10-2023 9:00;PFV ANDES SOLAR II-B;2
25-10-2023 10:00;PFV ANDES SOLAR II-B;3
25-10-2023 11:00;PFV ANDES SOLAR II-B;3
25-10-2023 12:00;PFV ANDES SOLAR II-B;3
25-10-2023 13:00;PFV ANDES SOLAR II-B;3
25-10-2023 14:00;PFV ANDES SOLAR II-B;3
25-10-2023 15:00;PFV ANDES SOLAR II-B;48
25-10-2023 16:00;PFV ANDES SOLAR II-B;70
25-10-2023 17:00;PFV ANDES SOLAR II-B;66
25-10-2023 18:00;PFV ANDES SOLAR II-B;58
25-10-2023 19:00;PFV ANDES SOLAR II-B;17
25-10-2023 20:00;PFV ANDES SOLAR II-B;1
25-10-2023 21:00;PFV ANDES SOLAR II-B;40
25-10-2023 22:00;PFV ANDES SOLAR II-B;108
25-10-2023 23:00;PFV ANDES SOLAR II-B;108
25-10-2023 23:59;PFV ANDES SOLAR II-B;108
26-10-2023 1:00;PFV ANDES SOLAR II-B;108
26-10-2023 2:00;PFV ANDES SOLAR II-B;70
26-10-2023 3:00;PFV ANDES SOLAR II-B;3
26-10-2023 4:00;PFV ANDES SOLAR II-B;1
26-10-2023 5:00;PFV ANDES SOLAR II-B;1
26-10-2023 6:00;PFV ANDES SOLAR II-B;0
26-10-2023 7:00;PFV ANDES SOLAR II-B;0
26-10-2023 8:00;PFV ANDES SOLAR II-B;0
26-10-2023 9:00;PFV ANDES SOLAR II-B;5
26-10-2023 10:00;PFV ANDES SOLAR II-B;10
26-10-2023 11:00;PFV ANDES SOLAR II-B;21
26-10-2023 12:00;PFV ANDES SOLAR II-B;67
26-10-2023 13:00;PFV ANDES SOLAR II-B;67
26-10-2023 14:00;PFV ANDES SOLAR II-B;63
26-10-2023 15:00;PFV ANDES SOLAR II-B;62
26-10-2023 16:00;PFV ANDES SOLAR II-B;62
26-10-2023 17:00;PFV ANDES SOLAR II-B;62
26-10-2023 18:00;PFV ANDES SOLAR II-B;57
26-10-2023 19:00;PFV ANDES SOLAR II-B;24
26-10-2023 20:00;PFV ANDES SOLAR II-B;84
26-10-2023 21:00;PFV ANDES SOLAR II-B;108
26-10-2023 22:00;PFV ANDES SOLAR II-B;108
26-10-2023 23:00;PFV ANDES SOLAR II-B;108
26-10-2023 23:59;PFV ANDES SOLAR II-B;107
27-10-2023 1:00;PFV ANDES SOLAR II-B;24
27-10-2023 2:00;PFV ANDES SOLAR II-B;1
27-10-2023 3:00;PFV ANDES SOLAR II-B;0
27-10-2023 4:00;PFV ANDES SOLAR II-B;0
27-10-2023 5:00;PFV ANDES SOLAR II-B;0
27-10-2023 6:00;PFV ANDES SOLAR II-B;0
27-10-2023 7:00;PFV ANDES SOLAR II-B;0
27-10-2023 8:00;PFV ANDES SOLAR II-B;0
27-10-2023 9:00;PFV ANDES SOLAR II-B;19
27-10-2023 10:00;PFV ANDES SOLAR II-B;80
27-10-2023 11:00;PFV ANDES SOLAR II-B;59
27-10-2023 12:00;PFV ANDES SOLAR II-B;78
27-10-2023 13:00;PFV ANDES SOLAR II-B;76
27-10-2023 14:00;PFV ANDES SOLAR II-B;71
27-10-2023 15:00;PFV ANDES SOLAR II-B;70
27-10-2023 16:00;PFV ANDES SOLAR II-B;67
27-10-2023 17:00;PFV ANDES SOLAR II-B;63
27-10-2023 18:00;PFV ANDES SOLAR II-B;62
27-10-2023 19:00;PFV ANDES SOLAR II-B;41
27-10-2023 20:00;PFV ANDES SOLAR II-B;59
27-10-2023 21:00;PFV ANDES SOLAR II-B;112
27-10-2023 22:00;PFV ANDES SOLAR II-B;112
27-10-2023 23:00;PFV ANDES SOLAR II-B;112
27-10-2023 23:59;PFV ANDES SOLAR II-B;109
28-10-2023 1:00;PFV ANDES SOLAR II-B;33
28-10-2023 2:00;PFV ANDES SOLAR II-B;2
28-10-2023 3:00;PFV ANDES SOLAR II-B;1
28-10-2023 4:00;PFV ANDES SOLAR II-B;0
28-10-2023 5:00;PFV ANDES SOLAR II-B;0
28-10-2023 6:00;PFV ANDES SOLAR II-B;0
28-10-2023 7:00;PFV ANDES SOLAR II-B;0
28-10-2023 8:00;PFV ANDES SOLAR II-B;0
28-10-2023 9:00;PFV ANDES SOLAR II-B;55
28-10-2023 10:00;PFV ANDES SOLAR II-B;3
28-10-2023 11:00;PFV ANDES SOLAR II-B;64
28-10-2023 12:00;PFV ANDES SOLAR II-B;80
28-10-2023 13:00;PFV ANDES SOLAR II-B;80
28-10-2023 14:00;PFV ANDES SOLAR II-B;80
28-10-2023 15:00;PFV ANDES SOLAR II-B;80
28-10-2023 16:00;PFV ANDES SOLAR II-B;74
28-10-2023 17:00;PFV ANDES SOLAR II-B;74
28-10-2023 18:00;PFV ANDES SOLAR II-B;72
28-10-2023 19:00;PFV ANDES SOLAR II-B;31
28-10-2023 20:00;PFV ANDES SOLAR II-B;63
28-10-2023 21:00;PFV ANDES SOLAR II-B;111
28-10-2023 22:00;PFV ANDES SOLAR II-B;112
28-10-2023 23:00;PFV ANDES SOLAR II-B;112
28-10-2023 23:59;PFV ANDES SOLAR II-B;101
29-10-2023 1:00;PFV ANDES SOLAR II-B;26
29-10-2023 2:00;PFV ANDES SOLAR II-B;1
29-10-2023 3:00;PFV ANDES SOLAR II-B;0
29-10-2023 4:00;PFV ANDES SOLAR II-B;0
29-10-2023 5:00;PFV ANDES SOLAR II-B;0
29-10-2023 6:00;PFV ANDES SOLAR II-B;0
29-10-2023 7:00;PFV ANDES SOLAR II-B;0
29-10-2023 8:00;PFV ANDES SOLAR II-B;0
29-10-2023 9:00;PFV ANDES SOLAR II-B;26
29-10-2023 10:00;PFV ANDES SOLAR II-B;60
29-10-2023 11:00;PFV ANDES SOLAR II-B;60
29-10-2023 12:00;PFV ANDES SOLAR II-B;60
29-10-2023 13:00;PFV ANDES SOLAR II-B;60
29-10-2023 14:00;PFV ANDES SOLAR II-B;60
29-10-2023 15:00;PFV ANDES SOLAR II-B;60
29-10-2023 16:00;PFV ANDES SOLAR II-B;60
29-10-2023 17:00;PFV ANDES SOLAR II-B;60
29-10-2023 18:00;PFV ANDES SOLAR II-B;60
29-10-2023 19:00;PFV ANDES SOLAR II-B;40
29-10-2023 20:00;PFV ANDES SOLAR II-B;2
29-10-2023 21:00;PFV ANDES SOLAR II-B;110
29-10-2023 22:00;PFV ANDES SOLAR II-B;112
29-10-2023 23:00;PFV ANDES SOLAR II-B;112
29-10-2023 23:59;PFV ANDES SOLAR II-B;112
